BATCH,PROG,WEEK,DATE,MON,DAY,YEAR,LOCATION,RM,SHORE,GEAR,Experimental_Net_ID,BPER,GPER,SET_SAMP,CLDCV,WINDD,WINDV,WAVEH,AIRT,TWTEMP,TCOND,TTDS,TSAL,TDOPERC,TDO,TPH,BWTEMP,BCOND,BTDS,BSAL,BDOPERC,BDO,BPH,AVG_DEPTH,Bottom Line Loc,COMMENTS,SURVEY,TVEL,BVEL,Secchi,Reviewed/Entered,First Check,Second Check,Third Check,Habitat,GPS Point
200617622,12,23,6/5/2006,6,5,2006,JONES POINT,43,3,3,,1,1,1,3,3,7,1,,18.51,224,,0.11,,8.81,7.88,18.07,220,,0.1,,8.44,7.65,52.5,,,,,,,,,,,,
200617623,12,23,6/5/2006,6,5,2006,JONES POINT,43,,3,,1,1,1,3,3,7,1,,18.51,224,,0.11,,8.81,7.88,18.07,220,,0.1,,8.44,7.65,65,,LEFT OVERNIGHT,,,,,,,,,,
200617624,12,23,6/6/2006,6,6,2006,JONES POINT,43,,3,,1,1,1,,,,,,18.4,527,,0.26,,9.13,7.86,18.3,730,,0.36,,8.25,7.71,42,,,,,,,,,,,,
200617625,12,23,6/6/2006,6,6,2006,JONES POINT,43,,3,,1,1,1,,,,,,18.4,527,,0.26,,9.13,7.86,18.3,730,,0.36,,8.25,7.71,73,,,,,,,,,,,,
200617626,12,23,6/6/2006,6,6,2006,JONES POINT,43,,3,,1,1,1,,,,,,18.4,527,,0.26,,9.13,7.86,18.3,730,,0.36,,8.25,7.71,39,,,,,,,,,,,,
200617627,12,24,6/12/2006,6,12,2006,HAV BAY - STONY POINT,40,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,35,,SET OVERNIGHT,,,,,,,,,,
200617628,12,24,6/12/2006,6,12,2006,HAV BAY - STONY POINT,40,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,35,,SET OVERNIGHT,,,,,,,,,,
200617629,12,24,6/13/2006,6,13,2006,JONES POINT,43,,3,,1,1,1,,,,,,20.66,637,,0.31,,9.29,7.6,20.09,1087,,0.54,,8.3,7.53,50,,OVERNIGHT,,,,,,,,,,
200617630,12,24,6/13/2006,6,13,2006,JONES POINT,43,,3,,1,1,1,,,,,,20.66,637,,0.31,,9.29,7.6,20.09,1087,,0.54,,8.3,7.53,21.5,,OVERNIGHT,,,,,,,,,,
200617631,12,24,6/14/2006,6,14,2006,HAV BAY - CROTON POINT,35,,3,,1,1,1,,,,,,20.4,1359,,0.71,,8.33,7.66,20.4,1600,,0.81,,8.1,7.54,38,,RUNNING FLOOD,,,,,,,,,,
200617632,12,24,6/14/2006,6,14,2006,HAV BAY - CROTON POINT,35,,3,,1,1,1,,,,,,20.4,1359,,0.71,,8.33,7.66,20.4,1600,,0.81,,8.1,7.54,38.5,,RUNNING FLOOD,,,,,,,,,,
200617633,12,24,6/15/2006,6,15,2006,HAV BAY - STONY POINT,40,3,3,,1,1,1,1,2,10,2,,21.08,374,,0.18,,9.44,7.77,20.98,408,,0.19,,8.78,7.73,45,,,,,,,,,,,,
200617634,12,24,6/15/2006,6,15,2006,HAV BAY - STONY POINT,40,2,3,,1,1,1,1,2,10,2,,21.08,374,,0.18,,9.44,7.77,20.98,408,,0.19,,8.78,7.73,,,,,,,,,,,,,
200617635,12,24,6/15/2006,6,15,2006,JONES POINT,43,3,3,,1,1,1,1,1,0,1,,20.74,243,,0.12,,9.34,7.82,20.48,242,,0.11,,8.79,7.69,70,,"LOTS OF LEAD LINE, PUT BUOYS ON FLOAT LINE ~25FT APART",,,,,,,,,,
200617636,12,24,6/16/2006,6,16,2006,HAV BAY - STONY POINT,40,3,3,,1,1,1,,,,,,20.88,259,,0.12,,8.96,7.8,20.53,248,,0.12,,8.57,7.66,,,,,,,,,,,,,
200617637,12,24,6/16/2006,6,16,2006,HAV BAY - CROTON POINT,35,3,3,,1,1,1,,,,,,20.97,734,,0.36,,9,7.71,20.75,1050,,0.52,,8.41,7.66,40,,,,,,,,,,,,
200617638,12,24,6/16/2006,6,16,2006,HAV BAY - CROTON POINT,35,3,3,,1,1,1,,,,,,20.97,734,,0.36,,9,7.71,20.75,1050,,0.52,,8.41,7.66,40,,,,,,,,,,,,
200617639,12,24,6/16/2006,6,16,2006,HAV BAY - STONY POINT,40,3,3,,1,1,1,2,0,0,1,,20.88,259,,0.12,,8.96,7.8,20.53,248,,0.12,,8.57,7.66,,,BOTTOM LINE SET ALL NIGHT,,,,,,,,,,
200617640,12,25,6/19/2006,6,19,2006,ROGERS POINT,80,,3,,1,1,1,,,,,,20.49,220,,0.1,,8.98,7.76,20.32,220,,0.01,,8.56,7.71,81,,DON'T REALLY KNOW WHICH FISH CAME IN WHICH NET,,,,,,,,,,
200617641,12,25,6/19/2006,6,19,2006,ROGERS POINT,80,,3,,1,1,1,,,,,,20.49,220,,0.1,,8.98,7.76,20.32,220,,0.01,,8.56,7.71,67.5,,DON'T REALLY KNOW WHICH FISH CAME IN WHICH NET,,,,,,,,,,
200617642,12,25,6/19/2006,6,19,2006,ROGERS POINT,80,,3,,1,1,1,,,,,,20.49,220,,0.1,,8.98,7.76,20.32,220,,0.01,,8.56,7.71,55,,DON'T REALLY KNOW WHICH FISH CAME IN WHICH NET,,,,,,,,,,
200617643,12,25,6/19/2006,6,19,2006,ROGERS POINT,80,,3,,1,1,1,,,,,,20.49,220,,0.1,,8.98,7.76,20.32,220,,0.01,,8.56,7.71,63.5,,DON'T REALLY KNOW WHICH FISH CAME IN WHICH NET,,,,,,,,,,
200617644,12,25,6/20/2006,6,20,2006,ROGERS POINT,80,3,3,,1,1,1,,,,,,20.33,220,,0.1,,9.06,7.95,20.13,220,,0.1,,7.7,7.8,40.5,,,,,,,,,,,,
200617645,12,25,6/20/2006,6,20,2006,ROGERS POINT,80,1,3,,1,1,1,,,,,,21,250,,0.12,,13.9,7.5,20,230,,0.04,,12.5,7.4,45,,,,,,,,,,,,
200617646,12,25,6/23/2006,6,23,2006,CATSKILL,113,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,
200617647,12,25,6/23/2006,6,23,2006,CATSKILL,113,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,52.5,,,,,,,,,,,,
200617648,12,25,6/23/2006,6,23,2006,CATSKILL,113,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,
200617649,12,25,6/23/2006,6,23,2006,CATSKILL,113,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,
200617650,12,25,6/23/2006,6,23,2006,CATSKILL,113,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,52.5,,,,,,,,,,,,
200617651,12,26,6/26/2006,6,26,2006,CATSKILL,113,1,3,,1,1,1,,,,,,,,,,,,,,,,,,,,42.5,,,,,,,,,,,,
200617652,12,26,6/26/2006,6,26,2006,CATSKILL,113,1,3,,1,1,1,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,
200617653,12,26,6/26/2006,6,26,2006,CATSKILL,113,1,3,,1,1,1,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,
200617654,12,26,6/26/2006,6,26,2006,CATSKILL,113,1,3,,1,1,1,6,5,10,2,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200617655,12,26,6/26/2006,6,26,2006,CATSKILL,113,,3,,1,1,1,6,5,10,2,,,,,,,,,,,,,,,,46,,,,,,,,,,,,
200617656,12,26,6/26/2006,6,26,2006,CATSKILL,113,1,3,,1,1,1,4,5,15,2,,,,,,,,,,,,,,,,35.5,,,,,,,,,,,,
200617657,12,26,6/28/2006,6,28,2006,ROGERS POINT,80,3,3,,1,1,1,8,10,2,4,,22.29,204,,0.1,,7.36,7.65,22.3,204,,0.1,,6.71,7.61,37.5,,,,,,,,,,,,
200617658,12,26,6/28/2006,6,28,2006,ROGERS POINT,80,3,3,,1,1,1,4,8,10,2,,22.29,204,,0.1,,7.36,7.64,22.3,204,,0.1,,6.71,7.61,39,,,,,,,,,,,,
200617659,12,26,6/28/2006,6,28,2006,CATSKILL,113,1,3,,1,1,1,4,1,0,1,,22.92,258,,0.12,,10.38,7.87,22.83,258,,0.12,,7.51,7.77,42.5,,,,,,,,,,,,
200617660,12,26,6/28/2006,6,28,2006,CATSKILL,113,2,3,,1,1,1,4,1,0,1,,22.92,258,,0.12,,10.38,7.87,22.83,258,,0.12,,7.51,7.77,45,,,,,,,,,,,,
200617662,12,26,6/29/2006,6,29,2006,CATSKILL,113,1,3,,1,1,1,2,5,10,2,,21.43,219,,0.1,,7.55,7.91,21.36,184,,0.09,,7.34,7.85,46.5,,"big rains last few days, major flooding. Tides all screwed up",,,,,,,,,,
200617663,12,27,7/3/2006,7,3,2006,NB BAY,61,,3,,1,1,1,,,,,,22.31,209,,0.1,,6.63,7.89,22.15,208,,0.1,,6.43,7.82,41.5,,,,,,,,,,,,
200617664,12,27,7/3/2006,7,3,2006,NB BAY,61,,3,,1,1,1,,,,,,22.31,209,,0.1,,6.63,7.89,22.15,208,,0.1,,6.43,7.82,45,,,,,,,,,,,,
200617665,12,27,7/3/2006,7,3,2006,NB BAY,61,,3,,1,1,1,,,,,,22.31,209,,0.1,,6.63,7.89,22.15,208,,0.1,,6.43,7.82,63,,EXTRA WEIGHT,,,,,,,,,,
200617666,12,27,7/3/2006,7,3,2006,NB BAY,61,,3,,1,1,1,,,,,,22.36,208,,0.1,,6.84,7.75,22.04,206,,0.1,,6.48,7.69,61.5,,,,,,,,,,,,
200617667,12,27,7/3/2006,7,3,2006,NB BAY,61,,3,,1,1,1,,,,,,22.94,200,,0.09,,6.98,7.95,21.82,200,,0.09,,6.09,7.33,54,,,,,,,,,,,,
200617668,12,27,7/3/2006,7,3,2006,NB BAY,61,,3,,1,1,1,,,,,,22.94,200,,0.09,,6.98,7.95,21.82,200,,0.09,,6.09,7.33,55.5,,,,,,,,,,,,
200617669,12,27,7/5/2006,7,5,2006,ROGERS POINT,84,3,3,,1,1,1,4,1,2,1,,,,,,,,,,,,,,,,42.5,,,,,,,,,,,,
200617670,12,27,7/5/2006,7,5,2006,ROGERS POINT,84,,3,,1,1,1,,,,,,22.12,177,,0.08,,6.25,7.96,22.11,177,,0.08,,6.2,7.83,45,,,,,,,,,,,,
200617671,12,27,7/6/2006,7,6,2006,STONE CRUSHER,69,3,3,,1,1,1,3,1,5,1,,22.2,183,,0.09,,7.83,7.85,22.09,184,,0.09,,7.6,7.8,47.5,,,,,,,,,,,,
200617672,12,27,7/6/2006,7,6,2006,STONE CRUSHER,69,3,3,,1,1,1,3,1,5,1,,22.2,183,,0.09,,7.83,7.85,22.09,184,,0.09,,7.6,7.8,54.5,,,,,,,,,,,,
200617673,12,27,7/6/2006,7,6,2006,STONE CRUSHER,69,3,3,,1,1,1,3,1,5,1,,22.2,183,,0.09,,7.83,7.85,22.09,184,,0.09,,7.6,7.8,52.5,,,,,,,,,,,,
200617674,12,27,7/6/2006,7,6,2006,STONE CRUSHER,69,3,3,,1,1,1,3,1,7,1,,22.14,184,,0.09,,6.15,7.83,22.08,185,,0.09,,6.04,7.77,58.5,,,,,,,,,,,,
200617675,12,27,7/6/2006,7,6,2006,STONE CRUSHER,69,3,3,,1,1,1,3,1,7,1,,22.14,184,,0.09,,6.15,7.83,22.08,185,,0.09,,6.04,7.77,45,,,,,,,,,,,,
200617676,12,27,7/6/2006,7,6,2006,STONE CRUSHER,69,3,3,,1,1,1,2,1,5,1,,22.3,182,,0.09,,6.8,7.8,22.16,181,,0.09,,6.14,7.78,42,,,,,,,,,,,,
200617677,12,27,7/7/2006,7,7,2006,CON HOOK,49,3,3,,1,1,1,1,1,3,1,,23,211,,0.1,,8.5,8.24,22.69,209,,0.1,,8.01,7.82,70.5,,,,,,,,,,,,
200617678,12,27,7/7/2006,7,7,2006,CON HOOK,49,3,3,,1,1,1,1,1,3,1,,23,211,,0.1,,8.5,8.24,22.69,209,,0.1,,8.01,7.82,71.5,,,,,,,,,,,,
200617679,12,27,7/7/2006,7,7,2006,CON HOOK,49,3,3,,1,1,1,1,1,3,1,,23,211,,0.1,,8.5,8.24,22.69,209,,0.1,,8.01,7.82,70.5,,,,,,,,,,,,
200617680,12,27,7/7/2006,7,7,2006,CON HOOK,49,1,3,,1,1,1,1,1,3,1,,23.3,209,,0.1,,7.48,7.7,22.7,209,,0.1,,6.9,7.68,65.5,,,,,,,,,,,,
200617681,12,27,7/7/2006,7,7,2006,CON HOOK,49,3,3,,1,1,1,1,1,3,1,,23.3,209,,0.1,,7.48,7.7,22.7,209,,0.1,,6.9,7.68,66.5,,,,,,,,,,,,
200617682,12,27,7/7/2006,7,7,2006,CON HOOK,49,3,3,,1,1,1,1,0,0,1,,22.88,207,,0.1,,7.93,7.84,22.53,206,,0.1,,7.26,7.76,67.5,,,,,,,,,,,,
200617683,12,28,7/10/2006,7,10,2006,STONE CRUSHER,69,3,3,,1,1,1,1,5,3,1,,22.89,182,,0.09,,9.43,7.98,22.94,182,,0.09,,8.15,7.49,60,,,,,,,,,,,,
200617684,12,28,7/10/2006,7,10,2006,STONE CRUSHER,69,3,3,,1,1,1,1,5,3,1,,22.89,182,,0.09,,9.43,7.98,22.94,182,,0.09,,8.15,7.49,66.5,,,,,,,,,,,,
200617685,12,28,7/10/2006,7,10,2006,STONE CRUSHER,69,3,3,,1,1,1,1,5,3,1,,22.89,182,,0.09,,9.43,7.98,22.94,182,,0.09,,8.15,7.49,56.5,,,,,,,,,,,,
200617686,12,28,7/10/2006,7,10,2006,STONE CRUSHER,69,3,3,,1,1,1,1,5,5,1,,22.96,182,,0.09,,7.54,7.84,22.93,181,,0.09,,6.7,7.66,60.5,,,,,,,,,,,,
200617687,12,28,7/10/2006,7,10,2006,STONE CRUSHER,69,3,3,,1,1,1,1,5,5,1,,22.96,182,,0.09,,7.54,7.84,22.93,181,,0.09,,6.7,7.66,42.5,,,,,,,,,,,,
200617688,12,28,7/10/2006,7,10,2006,STONE CRUSHER,69,3,3,,1,1,1,1,5,5,1,,22.96,182,,0.09,,7.54,7.84,22.93,181,,0.09,,6.7,7.66,64.5,,,,,,,,,,,,
200617690,12,28,7/11/2006,7,11,2006,STONE CRUSHER,69,3,3,,1,1,1,3,5,5,1,,23.17,181,,0.09,,7.06,7.66,23.15,181,,0.08,,6.03,7.67,74,,,,,,,,,,,,
200617691,12,28,7/11/2006,7,11,2006,STONE CRUSHER,69,3,3,,1,1,1,3,5,5,1,,23.17,181,,0.09,,7.06,7.66,23.15,181,,0.08,,6.03,7.67,56,,,,,,,,,,,,
200617692,12,28,7/11/2006,7,11,2006,STONE CRUSHER,69,3,3,,1,1,1,3,5,5,1,,23.17,181,,0.09,,7.06,7.66,23.15,181,,0.08,,6.03,7.67,38,,,,,,,,,,,,
200617693,12,28,7/11/2006,7,11,2006,STONE CRUSHER,69,3,3,,1,1,1,3,5,5,1,,23.17,181,,0.09,,7.06,7.66,23.15,181,,0.08,,6.03,7.67,40.5,,,,,,,,,,,,
200617694,12,28,7/11/2006,7,11,2006,STONE CRUSHER,69,3,3,,1,1,1,3,5,5,1,,24.08,185,,0.09,,5.55,7.74,23.5,184,,0.09,,5.44,7.58,36.5,,,,,,,,,,,,
200617695,12,28,7/11/2006,7,11,2006,STONE CRUSHER,69,3,3,,1,1,1,3,5,5,1,,24.08,185,,0.09,,5.55,7.74,23.5,184,,0.09,,5.44,7.58,31,,,,,,,,,,,,
200617696,12,28,7/12/2006,7,12,2006,CON HOOK,49,3,3,,1,1,1,6,0,0,1,,23.34,243,,0.11,,5.03,7.7,23.32,271,,0.13,,5.07,7.78,100.5,,,,,,,,,,,,
200617697,12,28,7/12/2006,7,12,2006,CON HOOK,49,3,3,,1,1,1,6,0,0,1,,23.34,243,,0.11,,5.03,7.7,23.32,271,,0.13,,5.07,7.78,61,,,,,,,,,,,,
200617698,12,28,7/12/2006,7,12,2006,CON HOOK,49,3,3,,1,1,1,6,0,0,1,,23.34,243,,0.11,,5.03,7.7,23.32,271,,0.13,,5.07,7.78,59.5,,,,,,,,,,,,
200617699,12,28,7/12/2006,7,12,2006,CON HOOK,49,3,3,,1,1,1,6,0,0,1,,23.57,637,,0.31,,7.92,7.77,23.36,890,,0.44,,6.93,7.61,,,,,,,,,,,,,
200617700,12,28,7/12/2006,7,12,2006,CON HOOK,49,3,3,,1,1,1,6,0,0,1,,23.57,637,,0.31,,7.92,7.71,23.36,890,,0.44,,6.93,7.61,,,,,,,,,,,,,
200617701,12,28,7/12/2006,7,12,2006,CON HOOK,49,3,3,,1,3,3,6,0,0,1,,23.57,637,,0.31,,7.92,7.71,23.36,890,,0.44,,6.93,7.61,,,,,,,,,,,,,
200617702,12,28,7/12/2006,7,12,2006,CON HOOK,49,1,3,,1,1,1,5,0,0,1,,23.57,637,,0.31,,7.92,7.71,23.36,890,,0.44,,6.93,7.61,,,,,,,,,,,,,
200617703,12,28,7/13/2006,7,13,2006,CON HOOK,49,1,3,,1,1,1,2,1,5,1,,23.55,230,,0.11,,7.6,7.88,23.47,246,,0.12,,6.93,7.7,73,,,,,,,,,,,,
200617704,12,28,7/13/2006,7,13,2006,CON HOOK,49,1,3,,1,1,1,2,1,5,1,,23.55,230,,0.11,,7.6,7.88,23.47,246,,0.12,,6.93,7.7,44,,,,,,,,,,,,
200617705,12,28,7/13/2006,7,13,2006,CON HOOK,49,1,3,,1,1,1,2,1,5,1,,23.55,230,,0.11,,7.6,7.88,23.47,246,,0.12,,6.93,7.7,69.5,,,,,,,,,,,,
200617706,12,28,7/13/2006,7,13,2006,CON HOOK,49,1,3,,1,1,1,2,1,5,1,,23.55,230,,0.11,,7.6,7.88,23.47,246,,0.12,,6.93,7.7,45,,,,,,,,,,,,
200617707,12,28,7/13/2006,7,13,2006,CON HOOK,49,1,3,,1,1,1,2,1,5,1,,23.55,230,,0.11,,7.6,7.88,23.47,246,,0.12,,6.93,7.7,53,,,,,,,,,,,,
200617708,12,28,7/14/2006,7,14,2006,ROGERS POINT,84,3,3,,1,1,1,1,0,0,1,,24.54,190,,0.09,,11.06,8.24,24.5,190,,0.09,,8.14,7.93,37.5,,,,,,,,,,,,
200617709,12,28,7/14/2006,7,14,2006,ROGERS POINT,84,3,3,,1,1,1,1,0,0,1,,24.54,190,,0.09,,11.06,8.24,24.5,190,,0.09,,8.14,7.93,38.5,,,,,,,,,,,,
200617710,12,28,7/14/2006,7,14,2006,ROGERS POINT,84,1,3,,1,1,1,1,0,0,1,,24.54,190,,0.09,,11.06,8.24,24.5,190,,0.09,,8.14,7.93,69.5,,,,,,,,,,,,
200617711,12,28,7/14/2006,7,14,2006,ROGERS POINT,80,1,3,,1,1,1,2,0,0,1,,24.54,190,,0.09,,11.06,8.24,24.5,190,,0.09,,8.14,7.93,68,,,,,,,,,,,,
200617712,12,28,7/14/2006,7,14,2006,ROGERS POINT,80,1,3,,1,1,1,2,0,0,1,,24.54,190,,0.09,,11.06,8.24,24.5,190,,0.09,,8.14,7.93,68,,,,,,,,,,,,
200617713,12,28,7/14/2006,7,14,2006,ROGERS POINT,80,1,3,,1,1,1,2,0,0,1,,24.54,190,,0.09,,11.06,8.24,24.5,190,,0.09,,8.14,7.93,71.5,,,,,,,,,,,,
200617714,12,17,4/25/2006,4,25,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,11.68,1376,,0.7,,10.92,7.77,11.51,2813,,1.46,,10.59,7.69,37.5,,"USFWS, Tide flooding somewhat upon set, slack occurred at 11:45",,,,,,,,,,
200617715,12,17,4/25/2006,4,25,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,11.68,1376,,0.7,,10.92,7.77,11.51,2813,,1.46,,10.59,7.69,48.5,,"USFWS, Tide flooding somewhat upon set, slack occurred at 11:45",,,,,,,,,,
200617716,12,17,4/25/2006,4,25,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,11.68,1376,,0.7,,10.92,7.77,11.51,2816,,1.46,,10.59,7.69,38.5,,"USFWS, Tide flooding somewhat upon set, slack occurred at 11:45",,,,,,,,,,
200617717,12,17,4/26/2006,4,26,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,11.5,461,,0.22,,10.89,7.66,11.58,520,,0.25,,10.58,7.72,27.5,,"USFWS, clear and sunny, nets set at dead slack",,,,,,,,,,
200617718,12,17,4/26/2006,4,26,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,11.5,461,,0.22,,10.89,7.66,11.58,520,,0.25,,10.58,7.72,27.5,,"USFWS, clear and sunny, nets set at dead slack",,,,,,,,,,
200617719,12,17,4/26/2006,4,26,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,11.5,461,,0.22,,10.89,7.66,11.58,520,,0.25,,10.58,7.72,27.5,,"USFWS, clear and sunny, nets set at dead slack",,,,,,,,,,
200617720,12,17,4/26/2006,4,26,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,11.49,420,,0.2,,10.69,7.69,11.57,1300,,0.63,,10.47,7.73,36.5,,"USFWS, Set across from Panco Tank, east side of channel",,,,,,,,,,
200617721,12,17,4/26/2006,4,26,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,11.49,420,,0.2,,10.69,7.69,11.57,1300,,0.63,,10.47,7.73,36.5,,"USFWS, Set across from Panco Tank, east side of channel",,,,,,,,,,
200617722,12,17,4/26/2006,4,26,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,11.91,926,,0.46,,10.79,7.89,11.75,1455,,0.74,,10.49,7.77,24,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617723,12,17,4/26/2006,4,26,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,11.91,926,,0.46,,10.79,7.89,11.75,1455,,0.74,,10.49,7.77,24,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617724,12,17,4/26/2006,4,26,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,11.91,926,,0.46,,10.79,7.89,11.75,1455,,0.74,,10.49,7.77,24,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617725,12,17,4/27/2006,4,27,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,11.74,273,,0.13,,10.53,7.56,11.7,322,,0.16,,10.46,7.62,34,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617726,12,17,4/27/2006,4,27,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,11.74,273,,0.13,,10.53,7.56,11.7,322,,0.16,,10.46,7.62,34,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617727,12,17,4/27/2006,4,27,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,11.74,273,,0.13,,10.53,7.56,11.7,322,,0.16,,10.46,7.62,34,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617728,12,17,4/27/2006,4,27,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,12.36,328,,0.16,,10.75,7.66,11.73,348,,0.17,,10.59,7.64,35.5,,"USFWS, Downstream of red channel marker off Panco, east side of channel",,,,,,,,,,
200617729,12,17,4/27/2006,4,27,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,12.36,328,,0.16,,10.75,7.66,11.73,348,,0.17,,10.59,7.64,35.5,,"USFWS, Downstream of red channel marker off Panco, east side of channel",,,,,,,,,,
200617730,12,17,4/27/2006,4,27,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,12.36,328,,0.16,,10.75,7.66,11.73,348,,0.17,,10.59,7.64,35.5,,"USFWS, Downstream of red channel marker off Panco, east side of channel",,,,,,,,,,
200617731,12,17,4/27/2006,4,27,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,12.27,513,,0.25,,10.98,7.73,12.29,524,,0.26,,10.8,7.7,31.5,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617732,12,17,4/27/2006,4,27,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,12.27,513,,0.25,,10.98,7.73,12.29,524,,0.26,,10.8,7.7,31.5,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617733,12,17,4/27/2006,4,27,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,12.27,513,,0.25,,10.98,7.73,12.29,524,,0.26,,10.8,7.7,31.5,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617734,12,17,4/28/2006,4,28,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,12.07,260,,0.12,,11.18,7.22,12.12,266,,0.13,,10.79,7.34,34,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617735,12,17,4/28/2006,4,28,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,12.07,260,,0.12,,11.18,7.22,12.12,266,,0.13,,10.79,7.34,34,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617736,12,17,4/28/2006,4,28,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,12.07,260,,0.12,,11.18,7.22,12.12,266,,0.13,,10.79,7.34,34,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617737,12,19,5/8/2006,5,8,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,15.39,4914,,2.65,,10.34,7.84,15.03,5360,,2.91,,9.88,7.78,32.5,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617738,12,19,5/8/2006,5,8,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,15.39,4914,,2.65,,10.34,7.84,15.03,5360,,2.91,,9.88,7.78,22.5,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617739,12,19,5/8/2006,5,8,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,15.39,4914,,2.65,,10.34,7.84,15.03,5360,,2.91,,9.88,7.78,17.5,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617740,12,19,5/9/2006,5,9,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,14.92,5077,,2.75,,9.81,7.84,14.48,5554,,3.02,,9.63,7.8,42,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617741,12,19,5/9/2006,5,9,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,14.92,5077,,2.75,,9.81,7.84,14.48,5554,,3.02,,9.63,7.8,31,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617742,12,19,5/9/2006,5,9,2006,HAV BAY - STONY POINT,39,3,3,,1,1,,,,,,,14.92,5077,,2.75,,9.81,7.84,14.48,5554,,3.02,,9.63,7.8,21.5,,"USFWS, Stony Point - east side of channel",,,,,,,,,,
200617743,12,19,5/9/2006,5,9,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,14.9,5100,,2.76,,10.19,7.87,14.83,6380,,3.5,,9.74,7.8,30.5,,"USFWS, East side of channel - near red bouy",,,,,,,,,,
200617744,12,19,5/9/2006,5,9,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,14.9,5100,,2.76,,10.19,7.87,14.83,6380,,3.5,,9.74,7.8,31.5,,"USFWS, East side of channel - near red bouy",,,,,,,,,,
200617745,12,19,5/9/2006,5,9,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,14.9,5100,,2.76,,10.19,7.87,14.83,6380,,3.5,,9.74,7.8,32.5,,"USFWS, East side of channel - near red bouy",,,,,,,,,,
200617746,12,19,5/9/2006,5,9,2006,HAVERSTRAW BAY,39,3,3,,1,1,,,,,,,14.9,5100,,2.76,,10.19,7.87,14.83,6380,,3.5,,9.74,7.8,35.5,,"USFWS, East side of channel - near red bouy",,,,,,,,,,
